DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
56,55,56,-0.0536501870147577,0,0,0,0,0.1,0.1
57,56,57,-5.8905437041301,0,0,0,0,0.1,0.1
58,57,58,-5.8905437041301,0,0,0,0,0.1,0.1
59,58,59,-5.75687592162893,0,0,0,0,0.1,0.1
60,59,60,-5.47819688836739,0,0,0,0,0.1,0.1
61,60,61,-5.47819422520632,0,0,0,0,0.1,0.1
62,61,62,-5.47819688836739,0,0,0,0,0.1,0.1
63,62,63,-4.72127644500176,0,0,0,0,0.1,0.1
64,63,64,-4.35207390382857,0,0,0,0,0.1,0.1
65,64,65,-4.35207390382857,0,0,0,0,0.1,0.1
66,65,66,-4.15778884696124,0,0,0,0,0.1,0.1
67,66,67,-3.5527058688092,0,0,0,0,0.1,0.1
68,67,68,-3.55270427091256,0,0,0,0,0.1,0.1
69,68,69,-3.55270427091256,0,0,0,0,0.1,0.1
70,69,70,-3.23561180238528,0,0,0,0,0.1,0.1
71,70,71,-3.10765570142976,0,0,0,0,0.1,0.1
72,71,72,-3.10765570142976,0,0,0,0,0.1,0.1
73,72,73,-3.00800074684318,0,0,0,0,0.1,0.1
74,73,74,-3.72190900840835,0,0,0,0,0.1,0.1
75,74,75,-3.72190900840835,0,0,0,0,0.1,0.1
76,75,76,-3.72191247051774,0,0,0,0,0.1,0.1
77,76,77,-3.72190900840835,0,0,0,0,0.1,0.1
78,77,78,-3.75598761640134,0,0,0,0,0.1,0.1
79,78,79,-4.13104857929511,0,0,0,0,0.1,0.1
80,79,80,-4.13104857929511,0,0,0,0,0.1,0.1
81,80,81,-4.13104857929511,0,0,0,0,0.1,0.1
82,81,82,-4.13104857929511,0,0,0,0,0.1,0.1
83,82,83,-4.13104857929511,0,0,0,0,0.1,0.1
84,83,84,-3.98782138013516,0,0,0,0,0.1,0.1
85,84,85,-3.95261572237757,0,0,0,0,0.1,0.1
86,85,86,-3.95261572237757,0,0,0,0,0.1,0.1
87,86,87,-3.95261572237757,0,0,0,0,0.1,0.1
88,87,88,-3.95261465711314,0,0,0,0,0.1,0.1
89,88,89,-4.01380477742535,0,0,0,0,0.1,0.1
90,89,90,-4.4115087346799,0,0,0,0,0.1,0.1
91,90,91,-4.41151619153089,0,0,0,0,0.1,0.1
92,91,92,-4.4115087346799,0,0,0,0,0.1,0.1
93,92,93,-4.41151619153089,0,0,0,0,0.1,0.1
94,93,94,-4.4115087346799,0,0,0,0,0.1,0.1
95,94,95,-4.411516457847,0,0,0,0,0.1,0.1
96,95,96,-4.40902080960882,0,0,0,0,0.1,0.1
97,96,97,-4.4065312866411,0,0,0,0,0.1,0.1
98,97,98,-4.4065312866411,0,0,0,0,0.1,0.1
99,98,99,-4.4065312866411,0,0,0,0,0.1,0.1
100,99,100,-4.4065312866411,0,0,0,0,0.1,0.1
101,100,101,-4.4065312866411,0,0,0,0,0.1,0.1
102,101,102,-4.4065312866411,0,0,0,0,0.1,0.1
103,102,103,-4.43965621665512,0,0,0,0,0.1,0.1
104,103,104,-4.48670095694695,0,0,0,0,0.1,0.1
105,104,105,-4.48670095694695,0,0,0,0,0.1,0.1
106,105,106,-4.48670095694695,0,0,0,0,0.1,0.1
107,106,107,-4.48670095694695,0,0,0,0,0.1,0.1
108,107,108,-4.48670095694695,0,0,0,0,0.1,0.1
109,108,109,-4.48670095694695,0,0,0,0,0.1,0.1
110,109,110,-4.48670095694695,0,0,0,0,0.1,0.1
111,110,111,-4.48671800117779,0,0,0,0,0.1,0.1
112,111,112,-4.48678884126224,0,0,0,0,0.1,0.1
113,112,113,-4.48678884126224,0,0,0,0,0.1,0.1
114,113,114,-4.48679629811323,0,0,0,0,0.1,0.1
115,114,115,-4.48678884126224,0,0,0,0,0.1,0.1
116,115,116,-4.48679629811323,0,0,0,0,0.1,0.1
117,116,117,-4.48678884126224,0,0,0,0,0.1,0.1
118,117,118,-4.48679629811323,0,0,0,0,0.1,0.1
119,118,119,-4.48679150442331,0,0,0,0,0.1,0.1
120,119,120,-5.57961911663966,0,0,0,0,0.1,0.1
121,0,121,-5.59462975769151,0,0,0,0,0.1,0.1
122,1,122,-5.59462975769151,0,0,0,0,0.1,0.1
123,2,123,-5.59504840661162,0,0,0,0,0.1,0.1
124,3,124,-5.99977378802578,0,0,0,0,0.1,0.1
125,4,125,-5.99977325539356,0,0,0,0,0.1,0.1
126,5,126,-6.00830229503458,0,0,0,0,0.1,0.1
127,6,127,-6.04808672561887,0,0,0,0,0.1,0.1
128,7,128,-6.04808672561887,0,0,0,0,0.1,0.1
129,8,129,-6.03990709271017,0,0,0,0,0.1,0.1
130,9,130,-6.02413212443139,0,0,0,0,0.1,0.1
131,10,131,-6.02413318969582,0,0,0,0,0.1,0.1
132,11,132,-6.04108634043172,0,0,0,0,0.1,0.1
133,12,133,-6.05725332601992,0,0,0,0,0.1,0.1
134,13,134,-6.05725385865213,0,0,0,0,0.1,0.1
135,14,135,-6.05725545654877,0,0,0,0,0.1,0.1
136,15,136,-3.89126794293006,0,0,0,0,0.1,0.1
137,0,137,-2.89755759308036,0,0,0,0,0.1,0.1
138,1,138,-2.89755759308036,0,0,0,0,0.1,0.1
139,2,139,-2.89519936395337,0,0,0,0,0.1,0.1
140,3,140,-2.87711703292402,0,0,0,0,0.1,0.1
141,4,141,-2.8771162339757,0,0,0,0,0.1,0.1
142,5,142,-2.90419472309765,0,0,0,0,0.1,0.1
143,6,143,-2.9262270546252,0,0,0,0,0.1,0.1
144,7,144,-2.92622811988963,0,0,0,0,0.1,0.1
145,8,145,-2.91046194004238,0,0,0,0,0.1,0.1
146,9,146,-2.90272678871617,0,0,0,0,0.1,0.1
147,10,147,-2.90272678871617,0,0,0,0,0.1,0.1
148,11,148,-0.00930638306767761,0,0,0,0,0.1,0.1
149,12,149,-0.00441791841825828,0,0,0,0,0.1,0.1
150,13,150,-0.00441804845541988,0,0,0,0,0.1,0.1
151,14,151,-0.00441804845541988,0,0,0,0,0.1,0.1
152,0,152,-4.4528809418938,0,0,0,0,0.1,0.1
153,1,153,-4.4528809418938,0,0,0,0,0.1,0.1
154,2,154,-4.4528809418938,0,0,0,0,0.1,0.1
155,3,155,-4.4528734850428,0,0,0,0,0.1,0.1
156,4,156,-4.4528809418938,0,0,0,0,0.1,0.1
157,5,157,-4.4528734850428,0,0,0,0,0.1,0.1
158,6,158,-4.4528812082099,0,0,0,0,0.1,0.1
159,7,159,-4.4528734850428,0,0,0,0,0.1,0.1
160,8,160,-4.4528812082099,0,0,0,0,0.1,0.1
161,9,161,-4.4528734850428,0,0,0,0,0.1,0.1
162,10,162,-4.45382689670566,0,0,0,0,0.1,0.1
163,11,163,-4.46339669969262,0,0,0,0,0.1,0.1
164,12,164,-4.46339669969262,0,0,0,0,0.1,0.1
165,13,165,-4.46339669969262,0,0,0,0,0.1,0.1
166,14,166,-4.46339669969262,0,0,0,0,0.1,0.1
167,15,167,-4.46339669969262,0,0,0,0,0.1,0.1
168,16,168,-4.46338871020942,0,0,0,0,0.1,0.1
169,17,169,-4.46339669969262,0,0,0,0,0.1,0.1
170,18,170,-4.46338871020942,0,0,0,0,0.1,0.1
171,19,171,-4.41149941361616,0,0,0,0,0.1,0.1
172,20,172,-4.39217684847677,0,0,0,0,0.1,0.1
173,21,173,-4.39217738110898,0,0,0,0,0.1,0.1
174,22,174,-4.39217738110898,0,0,0,0,0.1,0.1
175,23,175,-4.39217738110898,0,0,0,0,0.1,0.1
176,24,176,-4.39217738110898,0,0,0,0,0.1,0.1
177,25,177,-4.39217738110898,0,0,0,0,0.1,0.1
178,26,178,-4.39218483795997,0,0,0,0,0.1,0.1
179,27,179,-4.46705934511144,0,0,0,0,0.1,0.1
180,28,180,-4.48692040141907,0,0,0,0,0.1,0.1
181,29,181,-4.48691241193586,0,0,0,0,0.1,0.1
182,30,182,-4.48691986878686,0,0,0,0,0.1,0.1
183,31,183,-4.48691241193586,0,0,0,0,0.1,0.1
184,32,184,-4.48691986878686,0,0,0,0,0.1,0.1
185,33,185,-4.4546988156398,0,0,0,0,0.1,0.1
186,34,186,-4.3918024080304,0,0,0,0,0.1,0.1
187,35,187,-4.3918024080304,0,0,0,0,0.1,0.1
188,36,188,-4.3918024080304,0,0,0,0,0.1,0.1
189,37,189,-4.39179441854719,0,0,0,0,0.1,0.1
190,38,190,-4.62582236068613,0,0,0,0,0.1,0.1
191,39,191,-5.15925139236799,0,0,0,0,0.1,0.1
192,40,192,-5.15925139236799,0,0,0,0,0.1,0.1
193,41,193,-5.44224900761975,0,0,0,0,0.1,0.1
194,42,194,-5.62004749957055,0,0,0,0,0.1,0.1
195,43,195,-5.62004749957055,0,0,0,0,0.1,0.1
196,44,196,-5.63086259667358,0,0,0,0,0.1,0.1
197,45,197,-5.6494269598565,0,0,0,0,0.1,0.1
198,46,198,-5.6494269598565,0,0,0,0,0.1,0.1
199,47,199,-5.6494269598565,0,0,0,0,0.1,0.1
200,48,200,-5.6494269598565,0,0,0,0,0.1,0.1
201,49,201,-5.6494195030055,0,0,0,0,0.1,0.1
202,50,202,-5.6494269598565,0,0,0,0,0.1,0.1
203,51,203,-5.64663223863022,0,0,0,0,0.1,0.1
204,52,204,-5.61699604961717,0,0,0,0,0.1,0.1
205,53,205,-5.61699125592725,0,0,0,0,0.1,0.1
206,54,206,-5.61699871277824,0,0,0,0,0.1,0.1
207,55,207,-5.61699125592725,0,0,0,0,0.1,0.1
208,56,208,-5.61699871277824,0,0,0,0,0.1,0.1
209,57,209,-5.61699125592725,0,0,0,0,0.1,0.1
210,58,210,-5.61699871277824,0,0,0,0,0.1,0.1
211,59,211,-5.61699125592725,0,0,0,0,0.1,0.1
212,60,212,-5.61699871277824,0,0,0,0,0.1,0.1
213,61,213,-5.61634250989073,0,0,0,0,0.1,0.1
214,62,214,-5.61453848458228,0,0,0,0,0.1,0.1
215,63,215,-5.61453848458228,0,0,0,0,0.1,0.1
216,64,216,-5.61453848458228,0,0,0,0,0.1,0.1
217,65,217,-5.61453848458228,0,0,0,0,0.1,0.1
218,66,218,-5.61453848458228,0,0,0,0,0.1,0.1
219,67,219,-5.614535288789,0,0,0,0,0.1,0.1
220,68,220,-5.614535288789,0,0,0,0,0.1,0.1
221,69,221,-5.614535288789,0,0,0,0,0.1,0.1
222,70,222,-5.61454594143328,0,0,0,0,0.1,0.1
223,71,223,-5.614535288789,0,0,0,0,0.1,0.1
224,72,224,-5.60685686279356,0,0,0,0,0.1,0.1
225,73,225,-5.5621077673436,0,0,0,0,0.1,0.1
226,74,226,-5.5621077673436,0,0,0,0,0.1,0.1
227,75,227,-5.5621077673436,0,0,0,0,0.1,0.1
228,76,228,-5.5621077673436,0,0,0,0,0.1,0.1
229,77,229,-5.5621077673436,0,0,0,0,0.1,0.1
230,78,230,-5.56210297365368,0,0,0,0,0.1,0.1
231,79,231,-5.5621077673436,0,0,0,0,0.1,0.1
232,80,232,-5.56752570222329,0,0,0,0,0.1,0.1
233,81,233,-5.58864456950403,0,0,0,0,0.1,0.1
234,82,234,-5.58864456950403,0,0,0,0,0.1,0.1
235,83,235,-5.58864456950403,0,0,0,0,0.1,0.1
236,84,236,-5.58864456950403,0,0,0,0,0.1,0.1
237,85,237,-5.58864456950403,0,0,0,0,0.1,0.1
238,86,238,-5.58864456950403,0,0,0,0,0.1,0.1
239,87,239,-5.58864456950403,0,0,0,0,0.1,0.1
240,88,240,-5.58864456950403,0,0,0,0,0.1,0.1
241,89,241,-5.57830564560021,0,0,0,0,0.1,0.1
242,90,242,-5.56845674333317,0,0,0,0,0.1,0.1
243,91,243,-5.56845674333317,0,0,0,0,0.1,0.1
244,92,244,-5.56845674333317,0,0,0,0,0.1,0.1
245,93,245,-5.56845088437882,0,0,0,0,0.1,0.1
246,94,246,-5.56845674333317,0,0,0,0,0.1,0.1
247,95,247,-5.56845088437882,0,0,0,0,0.1,0.1
248,96,248,-5.56845674333317,0,0,0,0,0.1,0.1
249,97,249,-5.56844822121775,0,0,0,0,0.1,0.1
250,98,250,-5.58372943943425,0,0,0,0,0.1,0.1
251,99,251,-5.59437302896441,0,0,0,0,0.1,0.1
252,100,252,-5.59437302896441,0,0,0,0,0.1,0.1
253,101,253,-5.59437302896441,0,0,0,0,0.1,0.1
254,102,254,-5.59437302896441,0,0,0,0,0.1,0.1
255,103,255,-5.59437888791877,0,0,0,0,0.1,0.1
256,104,256,-5.59437302896441,0,0,0,0,0.1,0.1
257,105,257,-5.59437888791877,0,0,0,0,0.1,0.1
258,106,258,-5.59437302896441,0,0,0,0,0.1,0.1
259,107,259,-5.59437302896441,0,0,0,0,0.1,0.1
260,108,260,-5.59437888791877,0,0,0,0,0.1,0.1
261,109,261,-5.59437196369998,0,0,0,0,0.1,0.1
262,110,262,-0.0235712786828335,0,0,0,0,0.1,0.1
263,0,263,-2.50261986122865,0,0,0,0,0.1,0.1
264,1,264,-2.50261986122865,0,0,0,0,0.1,0.1
265,2,265,-2.50261986122865,0,0,0,0,0.1,0.1
266,3,266,-2.50261346964209,0,0,0,0,0.1,0.1
267,4,267,-2.50261986122865,0,0,0,0,0.1,0.1
268,5,268,-2.50261346964209,0,0,0,0,0.1,0.1
269,6,269,-2.50261986122865,0,0,0,0,0.1,0.1
270,7,270,-2.50261986122865,0,0,0,0,0.1,0.1
271,8,271,-2.50261346964209,0,0,0,0,0.1,0.1
272,9,272,-2.50024006049699,0,0,0,0,0.1,0.1
273,10,273,-2.43549142436379,0,0,0,0,0.1,0.1
274,11,274,-2.43549142436379,0,0,0,0,0.1,0.1
275,12,275,-2.43549142436379,0,0,0,0,0.1,0.1
276,13,276,-2.43549408752486,0,0,0,0,0.1,0.1
277,14,277,-2.43549408752486,0,0,0,0,0.1,0.1
278,15,278,-2.43549408752486,0,0,0,0,0.1,0.1
279,16,279,-2.43549408752486,0,0,0,0,0.1,0.1
280,17,280,-2.43549408752486,0,0,0,0,0.1,0.1
281,18,281,-2.43549408752486,0,0,0,0,0.1,0.1
282,19,282,-2.43490100155469,0,0,0,0,0.1,0.1
283,20,283,-2.43446264524266,0,0,0,0,0.1,0.1
284,21,284,-2.43446743893259,0,0,0,0,0.1,0.1
285,22,285,-2.43446743893259,0,0,0,0,0.1,0.1
286,23,286,-2.43446743893259,0,0,0,0,0.1,0.1
287,24,287,-2.43446264524266,0,0,0,0,0.1,0.1
288,25,288,-2.43446743893259,0,0,0,0,0.1,0.1
289,26,289,-2.43446743893259,0,0,0,0,0.1,0.1
290,27,290,-2.43446743893259,0,0,0,0,0.1,0.1
291,28,291,-2.4373095644259,0,0,0,0,0.1,0.1
292,29,292,-2.43808880535482,0,0,0,0,0.1,0.1
293,30,293,-2.43808880535482,0,0,0,0,0.1,0.1
294,31,294,-2.43808880535482,0,0,0,0,0.1,0.1
295,32,295,-2.43808880535482,0,0,0,0,0.1,0.1
296,33,296,-2.43809386536086,0,0,0,0,0.1,0.1
297,34,297,-2.43808880535482,0,0,0,0,0.1,0.1
298,35,298,-2.43809386536086,0,0,0,0,0.1,0.1
299,36,299,-2.44451234985434,0,0,0,0,0.1,0.1
300,37,300,-2.45172632055926,0,0,0,0,0.1,0.1
301,38,301,-2.45172632055926,0,0,0,0,0.1,0.1
302,39,302,-2.45172632055926,0,0,0,0,0.1,0.1
303,40,303,-2.45172632055926,0,0,0,0,0.1,0.1
304,41,304,-2.45171566791498,0,0,0,0,0.1,0.1
305,42,305,-2.45172632055926,0,0,0,0,0.1,0.1
306,43,306,-2.45171566791498,0,0,0,0,0.1,0.1
307,44,307,-2.45172632055926,0,0,0,0,0.1,0.1
308,45,308,-2.45171566791498,0,0,0,0,0.1,0.1
309,46,309,-2.45172632055926,0,0,0,0,0.1,0.1
310,47,310,-2.45515167832679,0,0,0,0,0.1,0.1
311,48,311,-2.46921609825066,0,0,0,0,0.1,0.1
312,49,312,-2.46921316877348,0,0,0,0,0.1,0.1
313,50,313,-2.46921609825066,0,0,0,0,0.1,0.1
314,51,314,-2.46921609825066,0,0,0,0,0.1,0.1
315,52,315,-2.46921609825066,0,0,0,0,0.1,0.1
316,53,316,-2.46921316877348,0,0,0,0,0.1,0.1
317,54,317,-2.46921609825066,0,0,0,0,0.1,0.1
318,55,318,-2.46921609825066,0,0,0,0,0.1,0.1
319,56,319,-2.45507045191417,0,0,0,0,0.1,0.1
320,57,320,-2.45406777177152,0,0,0,0,0.1,0.1
321,58,321,-2.45406777177152,0,0,0,0,0.1,0.1
322,59,322,-2.45406777177152,0,0,0,0,0.1,0.1
323,60,323,-2.45406777177152,0,0,0,0,0.1,0.1
324,61,324,-2.45406777177152,0,0,0,0,0.1,0.1
325,62,325,-2.45406777177152,0,0,0,0,0.1,0.1
326,63,326,-2.45406777177152,0,0,0,0,0.1,0.1
327,64,327,-2.43225088997448,0,0,0,0,0.1,0.1
328,65,328,-2.40648400767924,0,0,0,0,0.1,0.1
329,66,329,-2.40648400767924,0,0,0,0,0.1,0.1
330,67,330,-2.40648400767924,0,0,0,0,0.1,0.1
331,68,331,-2.40648667084031,0,0,0,0,0.1,0.1
332,69,332,-2.40648667084031,0,0,0,0,0.1,0.1
333,70,333,-2.21873834281794,0,0,0,0,0.1,0.1
334,71,334,-2.01905985215276,0,0,0,0,0.1,0.1
335,72,335,-2.01905985215276,0,0,0,0,0.1,0.1
336,73,336,-1.86087860411369,0,0,0,0,0.1,0.1
337,74,337,-1.45522218158966,0,0,0,0,0.1,0.1
338,75,338,-1.45523003791482,0,0,0,0,0.1,0.1
339,76,339,-1.45522218158966,0,0,0,0,0.1,0.1
340,77,340,-1.28057167918101,0,0,0,0,0.1,0.1
341,78,341,-1.19211704794616,0,0,0,0,0.1,0.1
342,79,342,-1.19211704794616,0,0,0,0,0.1,0.1
343,80,343,-1.19211704794616,0,0,0,0,0.1,0.1
344,81,344,-1.19210999056932,0,0,0,0,0.1,0.1
345,82,345,-1.19211704794616,0,0,0,0,0.1,0.1
346,83,346,-1.19210865898879,0,0,0,0,0.1,0.1
347,84,347,-1.19211704794616,0,0,0,0,0.1,0.1
348,85,348,-1.19210865898879,0,0,0,0,0.1,0.1
349,86,349,-1.25527431218231,0,0,0,0,0.1,0.1
350,87,350,-1.28676898814767,0,0,0,0,0.1,0.1
351,88,351,-1.28676898814767,0,0,0,0,0.1,0.1
352,89,352,-1.28676898814767,0,0,0,0,0.1,0.1
353,90,353,-1.28676898814767,0,0,0,0,0.1,0.1
354,91,354,-1.28676938762183,0,0,0,0,0.1,0.1
355,92,355,-1.28676938762183,0,0,0,0,0.1,0.1
356,93,356,-1.28676938762183,0,0,0,0,0.1,0.1
357,94,357,-1.31496973334428,0,0,0,0,0.1,0.1
358,95,358,-1.32597471383157,0,0,0,0,0.1,0.1
359,96,359,-1.32597471383157,0,0,0,0,0.1,0.1
360,97,360,-1.32597471383157,0,0,0,0,0.1,0.1
361,98,361,-1.32597471383157,0,0,0,0,0.1,0.1
362,99,362,-1.32597458067352,0,0,0,0,0.1,0.1
363,100,363,-1.32597471383157,0,0,0,0,0.1,0.1
364,101,364,-1.32596672434836,0,0,0,0,0.1,0.1
365,102,365,-1.31339766936499,0,0,0,0,0.1,0.1
366,103,366,-1.29591881063398,0,0,0,0,0.1,0.1
367,104,367,-1.29591881063398,0,0,0,0,0.1,0.1
368,105,368,-1.29591881063398,0,0,0,0,0.1,0.1
369,106,369,-1.29591881063398,0,0,0,0,0.1,0.1
370,107,370,-1.29591881063398,0,0,0,0,0.1,0.1
371,108,371,-1.29591881063398,0,0,0,0,0.1,0.1
372,109,372,-1.29591162009909,0,0,0,0,0.1,0.1
373,110,373,-1.29591881063398,0,0,0,0,0.1,0.1
374,111,374,-1.29591162009909,0,0,0,0,0.1,0.1
375,112,375,-1.29591881063398,0,0,0,0,0.1,0.1
376,113,376,-1.29590030166455,0,0,0,0,0.1,0.1
377,114,377,-1.53408543823289,0,0,0,0,0.1,0.1
378,0,378,-3.98543332360418,0,0,0,0,0.1,0.1
379,1,379,-3.98543332360418,0,0,0,0,0.1,0.1
380,2,380,-3.98543039412701,0,0,0,0,0.1,0.1
381,3,381,-3.98543039412701,0,0,0,0,0.1,0.1
382,4,382,-3.98543332360418,0,0,0,0,0.1,0.1
383,5,383,-3.98178958662896,0,0,0,0,0.1,0.1
384,6,384,-3.98128545023852,0,0,0,0,0.1,0.1
385,7,385,-3.98128545023852,0,0,0,0,0.1,0.1
386,8,386,-3.98128811339959,0,0,0,0,0.1,0.1
387,9,387,-3.98128545023852,0,0,0,0,0.1,0.1
388,10,388,-4.17509752969991,0,0,0,0,0.1,0.1
389,11,389,-4.21521458910178,0,0,0,0,0.1,0.1
390,12,390,-4.21521458910178,0,0,0,0,0.1,0.1
391,13,391,-4.21518955538772,0,0,0,0,0.1,0.1
392,14,392,-4.21518955538772,0,0,0,0,0.1,0.1
393,0,393,-0.418589564915113,0,0,0,0,0.1,0.1
394,1,394,-0.418589564915113,0,0,0,0,0.1,0.1
395,2,395,-0.418589564915113,0,0,0,0,0.1,0.1
396,3,396,-0.688958636823109,0,0,0,0,0.1,0.1
397,4,397,-0.825834662885612,0,0,0,0,0.1,0.1
398,5,398,-0.825839856049697,0,0,0,0,0.1,0.1
399,6,399,-0.825834662885612,0,0,0,0,0.1,0.1
400,7,400,-0.825839856049697,0,0,0,0,0.1,0.1
401,8,401,-0.851647284972223,0,0,0,0,0.1,0.1
402,9,402,-0.884480332533037,0,0,0,0,0.1,0.1
403,10,403,-0.884480332533037,0,0,0,0,0.1,0.1
404,11,404,-0.884483328589241,0,0,0,0,0.1,0.1
405,12,405,-0.884483328589241,0,0,0,0,0.1,0.1
406,13,406,-0.88448599175031,0,0,0,0,0.1,0.1
407,14,407,-5.09779415700052,0,0,0,0,0.1,0.1
408,0,408,-5.57590613747664,0,0,0,0,0.1,0.1
409,1,409,-5.57590613747664,0,0,0,0,0.1,0.1
410,2,410,-5.57590613747664,0,0,0,0,0.1,0.1
411,3,411,-5.57590613747664,0,0,0,0,0.1,0.1
412,4,412,-5.58302529964749,0,0,0,0,0.1,0.1
413,5,413,-5.59450885017895,0,0,0,0,0.1,0.1
414,6,414,-5.59450885017895,0,0,0,0,0.1,0.1
415,7,415,-5.59450885017895,0,0,0,0,0.1,0.1
416,8,416,-5.5945029912246,0,0,0,0,0.1,0.1
417,9,417,-5.64170752118059,0,0,0,0,0.1,0.1
418,10,418,-5.6752729380355,0,0,0,0,0.1,0.1
419,11,419,-5.67527400329993,0,0,0,0,0.1,0.1
420,12,420,-5.6752803948865,0,0,0,0,0.1,0.1
421,13,421,-5.6752729380355,0,0,0,0,0.1,0.1
422,14,422,-5.60446427888877,0,0,0,0,0.1,0.1
423,15,423,-5.55414811153923,0,0,0,0,0.1,0.1
424,16,424,-5.55414811153923,0,0,0,0,0.1,0.1
425,17,425,-5.55414118732045,0,0,0,0,0.1,0.1
426,18,426,-5.77895405952688,0,0,0,0,0.1,0.1
427,19,427,-5.93143174866157,0,0,0,0,0.1,0.1
428,20,428,-5.93143174866157,0,0,0,0,0.1,0.1
429,21,429,-6.1734204118693,0,0,0,0,0.1,0.1
430,22,430,-0.236176064502311,0,0,0,0,0.1,0.1
431,23,431,-0.236176064502311,0,0,0,0,0.1,0.1
432,24,432,-0.611004050736774,0,0,0,0,0.1,0.1
433,25,433,-0.877312700830721,0,0,0,0,0.1,0.1
434,26,434,-0.877312700830721,0,0,0,0,0.1,0.1
435,27,435,-0.854495469156973,0,0,0,0,0.1,0.1
436,28,436,-0.846299590965742,0,0,0,0,0.1,0.1
437,29,437,-0.846298991754502,0,0,0,0,0.1,0.1
438,30,438,-0.864375863303657,0,0,0,0,0.1,0.1
439,31,439,-0.888355298468113,0,0,0,0,0.1,0.1
440,32,440,-0.888355298468113,0,0,0,0,0.1,0.1
441,33,441,-0.8883490400396,0,0,0,0,0.1,0.1
442,34,442,-0.875382108792451,0,0,0,0,0.1,0.1
443,35,443,-0.867707011748351,0,0,0,0,0.1,0.1
444,36,444,-0.867707011748351,0,0,0,0,0.1,0.1
445,37,445,-0.867707011748351,0,0,0,0,0.1,0.1
446,38,446,-0.866948610054799,0,0,0,0,0.1,0.1
447,39,447,-0.865520090457146,0,0,0,0,0.1,0.1
448,40,448,-0.865520090457146,0,0,0,0,0.1,0.1
449,41,449,-0.865520556510333,0,0,0,0,0.1,0.1
