ID,LID,Width,Color,type,LinkID
86,133,0.15,W,0,2483
87,134,0.15,W,0,2487
88,135,0.15,W,0,2491
89,136,0.15,W,0,2906
90,137,0.15,W,0,2911
91,138,0.15,W,0,2870
92,139,0.15,W,0,2874
93,140,0.15,W,0,2878
94,141,0.15,W,0,2881
95,142,0.15,W,0,2515
96,143,0.15,W,0,2521
97,144,0.15,W,0,2847
98,145,0.15,W,0,2851
99,146,0.15,W,0,2855
100,147,0.15,W,0,2859
101,148,0.15,W,0,2538
102,149,0.15,W,0,2543
103,150,0.15,W,0,2524
104,151,0.15,W,0,2528
105,152,0.15,W,0,2532
106,153,0.15,W,0,2535
107,154,0.15,W,0,2860
108,155,0.15,W,0,2867
109,156,0.15,W,0,2130
110,157,0.15,W,0,2134
111,158,0.15,W,0,2138
112,159,0.15,W,0,2141
113,160,0.15,W,0,2173
114,161,0.15,W,0,2178
115,162,0.15,W,0,2777
116,163,0.15,W,0,2781
117,164,0.15,W,0,2785
118,165,0.15,W,0,2788
119,166,0.15,W,0,2600
120,167,0.15,W,0,725
121,168,0.15,W,0,2980
122,169,0.15,W,0,2984
123,170,0.15,W,0,2988
124,171,0.15,W,0,2991
125,172,0.15,W,0,2995
126,173,0.15,W,0,1100
127,174,0.15,W,0,2725
128,175,0.15,W,0,2729
129,176,0.15,W,0,2733
130,177,0.15,W,0,2736
131,178,0.15,W,0,3019
132,179,0.15,W,0,3026
133,180,0.15,W,0,3005
134,181,0.15,W,0,3009
135,182,0.15,W,0,3013
136,183,0.15,W,0,3016
137,184,0.15,W,0,2738
138,185,0.15,W,0,2744
139,186,0.15,W,0,2885
140,187,0.15,W,0,2889
141,188,0.15,W,0,2893
142,189,0.15,W,0,2896
143,190,0.15,W,0,2507
144,191,0.15,W,0,2515
145,192,0.15,W,0,2450
146,193,0.15,W,0,2454
147,194,0.15,W,0,2458
148,195,0.15,W,0,2461
149,196,0.15,W,0,2943
150,197,0.15,W,0,2950
151,198,0.15,W,0,2929
152,199,0.15,W,0,2933
153,200,0.15,W,0,2937
154,201,0.15,W,0,2940
155,202,0.15,W,0,2463
156,203,0.15,W,0,2470
157,204,0.15,W,0,2914
158,205,0.15,W,0,2918
159,206,0.15,W,0,2922
160,207,0.15,W,0,2925
161,208,0.15,W,0,2471
162,209,0.15,W,0,2477
163,210,0.15,W,0,2495
164,211,0.15,W,0,2498
165,212,0.15,W,0,2502
166,213,0.15,W,0,2506
167,214,0.15,W,0,2898
168,215,0.15,W,0,2905
169,216,0.15,W,0,1602
170,217,0.15,W,0,1606
171,218,0.15,W,0,1610
172,219,0.15,W,0,1613
173,220,0.15,W,0,2341
174,221,0.15,W,0,2348
175,222,0.15,W,0,2710
176,223,0.15,W,0,2714
177,224,0.15,W,0,2718
178,225,0.15,W,0,2721
179,226,0.15,W,0,3026
180,227,0.15,W,0,3033
181,252,0.15,W,0,3723
182,253,0.15,W,0,3788
183,254,0.15,W,0,4092
184,255,0.15,W,0,3818
185,256,0.15,W,0,3752
186,257,0.15,W,0,3767
187,258,0.15,W,0,4849
188,259,0.15,W,0,4632
189,260,0.15,W,0,4105
190,261,0.15,W,0,3804
191,262,0.15,W,0,4057
192,263,0.15,W,0,3860
193,264,0.15,W,0,4676
194,265,0.15,W,0,5063
195,266,0.15,W,0,4272
196,267,0.15,W,0,3890
197,268,0.15,W,0,4301
198,269,0.15,W,0,4416
199,270,0.15,W,0,4893
200,271,0.15,W,0,4953
201,272,0.15,W,0,4078
202,273,0.15,W,0,3831
203,274,0.15,W,0,4770
204,275,0.15,W,0,4574
205,276,0.15,W,0,4690
206,277,0.15,W,0,5049
207,278,0.15,W,0,3990
208,279,0.15,W,0,3975
209,280,0.15,W,0,4798
210,281,0.15,W,0,4547
211,282,0.15,W,0,4258
212,283,0.15,W,0,3904
213,284,0.15,W,0,4704
214,285,0.15,W,0,5035
215,286,0.15,W,0,4244
216,287,0.15,W,0,3917
217,288,0.15,W,0,4005
218,289,0.15,W,0,5115
219,290,0.15,W,0,4756
220,291,0.15,W,0,4588
221,292,0.15,W,0,4043
222,293,0.15,W,0,3874
223,294,0.15,W,0,4518
224,295,0.15,W,0,4121
225,296,0.15,W,0,4489
226,297,0.15,W,0,4150
227,298,0.15,W,0,4194
228,299,0.15,W,0,4179
229,300,0.15,W,0,3960
230,301,0.15,W,0,4209
231,302,0.15,W,0,4287
232,303,0.15,W,0,4430
233,304,0.15,W,0,4350
234,305,0.15,W,0,4366
235,306,0.15,W,0,4460
236,307,0.15,W,0,4445
237,308,0.15,W,0,4475
238,309,0.15,W,0,4164
239,310,0.15,W,0,3946
240,311,0.15,W,0,4223
241,312,0.15,W,0,4504
242,313,0.15,W,0,4135
243,314,0.15,W,0,4337
244,315,0.15,W,0,4380
245,316,0.15,W,0,4784
246,317,0.15,W,0,4560
247,318,0.15,W,0,4811
248,319,0.15,W,0,4533
249,320,0.15,W,0,4863
250,321,0.15,W,0,4618
251,322,0.15,W,0,5072
252,323,0.15,W,0,5076
253,324,0.15,W,0,5080
254,325,0.15,W,0,5083
255,326,0.15,W,0,4663
256,327,0.15,W,0,4670
257,328,0.15,W,0,4014
258,329,0.15,W,0,4018
259,330,0.15,W,0,4022
260,331,0.15,W,0,4025
261,332,0.15,W,0,5102
262,333,0.15,W,0,5107
263,334,0.15,W,0,4597
264,335,0.15,W,0,4601
265,336,0.15,W,0,4605
266,337,0.15,W,0,4609
267,338,0.15,W,0,3298
268,339,0.15,W,0,4750
269,340,0.15,W,0,4933
270,341,0.15,W,0,4937
271,342,0.15,W,0,4941
272,343,0.15,W,0,4944
273,344,0.15,W,0,4901
274,345,0.15,W,0,4906
275,346,0.15,W,0,4962
276,347,0.15,W,0,4966
277,348,0.15,W,0,4970
278,349,0.15,W,0,4973
279,350,0.15,W,0,4879
280,351,0.15,W,0,4886
281,352,0.15,W,0,4822
282,353,0.15,W,0,4826
283,354,0.15,W,0,4830
284,355,0.15,W,0,4833
285,356,0.15,W,0,4654
286,357,0.15,W,0,4660
287,358,0.15,W,0,3841
288,359,0.15,W,0,3845
289,360,0.15,W,0,3849
290,361,0.15,W,0,3852
291,362,0.15,W,0,4064
292,363,0.15,W,0,4071
293,364,0.15,W,0,4641
294,365,0.15,W,0,4645
295,366,0.15,W,0,4649
296,367,0.15,W,0,4652
297,368,0.15,W,0,4836
298,369,0.15,W,0,4841
299,370,0.15,W,0,5015
300,371,0.15,W,0,5019
301,372,0.15,W,0,5023
302,373,0.15,W,0,5026
303,374,0.15,W,0,4711
304,375,0.15,W,0,4717
305,376,0.15,W,0,4977
306,377,0.15,W,0,4981
307,378,0.15,W,0,4985
308,379,0.15,W,0,4988
309,380,0.15,W,0,4872
310,381,0.15,W,0,4879
311,382,0.15,W,0,3732
312,383,0.15,W,0,3736
313,384,0.15,W,0,3740
314,385,0.15,W,0,3743
315,386,0.15,W,0,3775
316,387,0.15,W,0,3780
317,388,0.15,W,0,4720
318,389,0.15,W,0,4724
319,390,0.15,W,0,4728
320,391,0.15,W,0,4731
321,392,0.15,W,0,5007
322,393,0.15,W,0,5012
323,394,0.15,W,0,4396
324,395,0.15,W,0,4400
325,396,0.15,W,0,4404
326,397,0.15,W,0,4407
327,398,0.15,W,0,4308
328,399,0.15,W,0,4314
329,400,0.15,W,0,4317
330,401,0.15,W,0,4321
331,402,0.15,W,0,4325
332,403,0.15,W,0,4328
333,404,0.15,W,0,4387
334,405,0.15,W,0,4393
335,406,0.15,W,0,4918
336,407,0.15,W,0,4922
337,408,0.15,W,0,4926
338,409,0.15,W,0,4929
339,410,0.15,W,0,4908
340,411,0.15,W,0,4914
341,412,0.15,W,0,3927
342,413,0.15,W,0,3931
343,414,0.15,W,0,3935
344,415,0.15,W,0,3938
345,416,0.15,W,0,4230
346,417,0.15,W,0,4236
347,418,0.15,W,0,4993
348,419,0.15,W,0,4997
349,420,0.15,W,0,5001
350,421,0.15,W,0,5004
351,422,0.15,W,0,4734
352,423,0.15,W,0,3586
353,424,0.15,W,0,5088
354,425,0.15,W,0,5092
355,426,0.15,W,0,5096
356,427,0.15,W,0,5099
357,428,0.15,W,0,4027
358,429,0.15,W,0,4033
359,482,0.15,W,0,6878
360,483,0.15,W,0,6863
361,484,0.15,W,0,6893
362,485,0.15,W,0,7684
363,486,0.15,W,0,6937
364,487,0.15,W,0,6922
365,488,0.15,W,0,6952
366,489,0.15,W,0,7178
367,490,0.15,W,0,7083
368,491,0.15,W,0,6981
369,492,0.15,W,0,7010
370,493,0.15,W,0,7831
371,494,0.15,W,0,7054
372,495,0.15,W,0,7039
373,496,0.15,W,0,7069
374,497,0.15,W,0,6995
375,498,0.15,W,0,7266
376,499,0.15,W,0,7098
377,500,0.15,W,0,7127
378,501,0.15,W,0,7874
379,502,0.15,W,0,6966
380,503,0.15,W,0,7164
381,504,0.15,W,0,7802
382,505,0.15,W,0,7193
383,506,0.15,W,0,7237
384,507,0.15,W,0,7222
385,508,0.15,W,0,7252
386,509,0.15,W,0,7112
387,510,0.15,W,0,7281
388,511,0.15,W,0,7773
389,512,0.15,W,0,7325
390,513,0.15,W,0,7310
391,514,0.15,W,0,7340
392,515,0.15,W,0,7507
393,516,0.15,W,0,7369
394,517,0.15,W,0,7963
395,518,0.15,W,0,7398
396,519,0.15,W,0,8087
397,520,0.15,W,0,7478
398,521,0.15,W,0,7435
399,522,0.15,W,0,7464
400,523,0.15,W,0,7449
401,524,0.15,W,0,7354
402,525,0.15,W,0,7493
403,526,0.15,W,0,7565
404,527,0.15,W,0,7522
405,528,0.15,W,0,7551
406,529,0.15,W,0,7536
407,530,0.15,W,0,8147
408,531,0.15,W,0,7580
409,532,0.15,W,0,7655
410,533,0.15,W,0,7640
411,534,0.15,W,0,6907
412,535,0.15,W,0,7670
413,536,0.15,W,0,7714
414,537,0.15,W,0,7699
415,538,0.15,W,0,7744
416,539,0.15,W,0,7729
417,540,0.15,W,0,7295
418,541,0.15,W,0,7759
419,542,0.15,W,0,7788
420,543,0.15,W,0,7207
421,544,0.15,W,0,7024
422,545,0.15,W,0,7817
423,546,0.15,W,0,7846
424,547,0.15,W,0,7148
425,548,0.15,W,0,7905
426,549,0.15,W,0,7890
427,550,0.15,W,0,7920
428,551,0.15,W,0,7992
429,552,0.15,W,0,7383
430,553,0.15,W,0,7949
431,554,0.15,W,0,7934
432,555,0.15,W,0,7978
433,556,0.15,W,0,8007
434,557,0.15,W,0,8050
435,558,0.15,W,0,8021
436,559,0.15,W,0,8036
437,560,0.15,W,0,7414
438,561,0.15,W,0,7418
439,562,0.15,W,0,7422
440,563,0.15,W,0,7425
441,564,0.15,W,0,6838
442,565,0.15,W,0,8064
443,566,0.15,W,0,8068
444,567,0.15,W,0,8071
445,568,0.15,W,0,8075
446,569,0.15,W,0,8079
447,570,0.15,W,0,7406
448,571,0.15,W,0,7411
449,572,0.15,W,0,7589
450,573,0.15,W,0,7593
451,574,0.15,W,0,7597
452,575,0.15,W,0,7600
453,576,0.15,W,0,8132
454,577,0.15,W,0,8140
455,578,0.15,W,0,8120
456,579,0.15,W,0,8123
457,580,0.15,W,0,8127
458,581,0.15,W,0,8131
459,582,0.15,W,0,7602
460,583,0.15,W,0,7608
461,584,0.15,W,0,8105
462,585,0.15,W,0,8108
463,586,0.15,W,0,8112
464,587,0.15,W,0,8116
465,588,0.15,W,0,7610
466,589,0.15,W,0,7616
467,590,0.15,W,0,7619
468,591,0.15,W,0,7623
469,592,0.15,W,0,7627
470,593,0.15,W,0,7630
471,594,0.15,W,0,8096
472,595,0.15,W,0,8101
473,596,0.15,W,0,7855
474,597,0.15,W,0,7859
475,598,0.15,W,0,7863
476,599,0.15,W,0,7866
477,600,0.15,W,0,7135
478,601,0.15,W,0,7140
479,631,0.15,W,0,9034
480,632,0.15,W,0,10202
481,633,0.15,W,0,9143
482,634,0.15,W,0,9100
483,635,0.15,W,0,9129
484,636,0.15,W,0,9114
485,637,0.15,W,0,10046
486,638,0.15,W,0,9158
487,639,0.15,W,0,10032
488,640,0.15,W,0,9172
489,641,0.15,W,0,10019
490,642,0.15,W,0,9185
491,643,0.15,W,0,10005
492,644,0.15,W,0,9199
493,645,0.15,W,0,9991
494,646,0.15,W,0,9213
495,647,0.15,W,0,9977
496,648,0.15,W,0,9227
497,649,0.15,W,0,9954
498,650,0.15,W,0,9257
499,651,0.15,W,0,9941
500,652,0.15,W,0,9271
501,653,0.15,W,0,9927
502,654,0.15,W,0,9284
503,655,0.15,W,0,9913
504,656,0.15,W,0,9298
505,657,0.15,W,0,9899
506,658,0.15,W,0,9312
507,659,0.15,W,0,9886
508,660,0.15,W,0,9326
509,661,0.15,W,0,9378
510,662,0.15,W,0,9834
511,663,0.15,W,0,9391
512,664,0.15,W,0,9820
513,665,0.15,W,0,9856
514,666,0.15,W,0,9349
515,667,0.15,W,0,9465
516,668,0.15,W,0,9422
517,669,0.15,W,0,9451
518,670,0.15,W,0,9436
519,671,0.15,W,0,10106
520,672,0.15,W,0,9480
521,673,0.15,W,0,9048
522,674,0.15,W,0,10188
523,675,0.15,W,0,9583
524,676,0.15,W,0,9540
525,677,0.15,W,0,9569
526,678,0.15,W,0,9554
527,679,0.15,W,0,9641
528,680,0.15,W,0,9598
529,681,0.15,W,0,9627
530,682,0.15,W,0,9612
531,683,0.15,W,0,9671
532,684,0.15,W,0,9656
533,685,0.15,W,0,10138
534,686,0.15,W,0,10142
535,687,0.15,W,0,10146
536,688,0.15,W,0,10149
537,689,0.15,W,0,9680
538,690,0.15,W,0,9685
539,691,0.15,W,0,9712
540,692,0.15,W,0,9716
541,693,0.15,W,0,9720
542,694,0.15,W,0,9723
543,695,0.15,W,0,9750
544,696,0.15,W,0,8661
545,697,0.15,W,0,9736
546,698,0.15,W,0,9740
547,699,0.15,W,0,9744
548,700,0.15,W,0,9747
549,701,0.15,W,0,9726
550,702,0.15,W,0,9731
551,703,0.15,W,0,9792
552,704,0.15,W,0,9795
553,705,0.15,W,0,9799
554,706,0.15,W,0,9803
555,707,0.15,W,0,8773
556,708,0.15,W,0,9764
557,709,0.15,W,0,9768
558,710,0.15,W,0,9771
559,711,0.15,W,0,9775
560,712,0.15,W,0,9779
561,713,0.15,W,0,8977
562,714,0.15,W,0,9788
563,715,0.15,W,0,9400
564,716,0.15,W,0,9404
565,717,0.15,W,0,9408
566,718,0.15,W,0,9412
567,719,0.15,W,0,8853
568,720,0.15,W,0,9812
569,721,0.15,W,0,9866
570,722,0.15,W,0,9870
571,723,0.15,W,0,9874
572,724,0.15,W,0,9877
573,725,0.15,W,0,9334
574,726,0.15,W,0,8791
575,727,0.15,W,0,9236
576,728,0.15,W,0,9240
577,729,0.15,W,0,9244
578,730,0.15,W,0,9247
579,731,0.15,W,0,9964
580,732,0.15,W,0,9971
581,733,0.15,W,0,9358
582,734,0.15,W,0,9362
583,735,0.15,W,0,9366
584,736,0.15,W,0,9369
585,737,0.15,W,0,9842
586,738,0.15,W,0,9849
587,739,0.15,W,0,9519
588,740,0.15,W,0,9523
589,741,0.15,W,0,9527
590,742,0.15,W,0,9530
591,743,0.15,W,0,8533
592,744,0.15,W,0,10060
593,745,0.15,W,0,10064
594,746,0.15,W,0,10067
595,747,0.15,W,0,10071
596,748,0.15,W,0,10075
597,749,0.15,W,0,9510
598,750,0.15,W,0,9516
599,751,0.15,W,0,10079
600,752,0.15,W,0,10082
601,753,0.15,W,0,10086
602,754,0.15,W,0,10090
603,755,0.15,W,0,9502
604,756,0.15,W,0,9508
605,757,0.15,W,0,9489
606,758,0.15,W,0,9493
607,759,0.15,W,0,9497
608,760,0.15,W,0,9500
609,761,0.15,W,0,10091
610,762,0.15,W,0,10099
611,763,0.15,W,0,9689
612,764,0.15,W,0,9692
613,765,0.15,W,0,9696
614,766,0.15,W,0,9700
615,767,0.15,W,0,10130
616,768,0.15,W,0,10135
617,769,0.15,W,0,10116
618,770,0.15,W,0,10120
619,771,0.15,W,0,10124
620,772,0.15,W,0,10127
621,773,0.15,W,0,9701
622,774,0.15,W,0,995
623,775,0.15,W,0,9079
624,776,0.15,W,0,9083
625,777,0.15,W,0,9087
626,778,0.15,W,0,9090
627,779,0.15,W,0,10153
628,780,0.15,W,0,10158
629,781,0.15,W,0,10162
630,782,0.15,W,0,10165
631,783,0.15,W,0,10169
632,784,0.15,W,0,10173
633,785,0.15,W,0,9070
634,786,0.15,W,0,9076
635,787,0.15,W,0,9057
636,788,0.15,W,0,9061
637,789,0.15,W,0,9065
638,790,0.15,W,0,9068
639,791,0.15,W,0,10174
640,792,0.15,W,0,10181
641,793,0.15,W,0,1514
642,794,0.15,W,0,2268
643,795,0.15,W,0,1818
644,796,0.15,W,0,1832
645,797,0.15,W,0,1775
646,798,0.15,W,0,1788
647,799,0.15,W,0,2239
648,800,0.15,W,0,1543
649,801,0.15,W,0,2327
650,802,0.15,W,0,2341
651,803,0.15,W,0,1614
652,804,0.15,W,0,1628
653,805,0.15,W,0,2376
654,806,0.15,W,0,1572
655,807,0.15,W,0,3047
656,808,0.15,W,0,3060
657,809,0.15,W,0,2680
658,810,0.15,W,0,2693
659,811,0.15,W,0,1658
660,812,0.15,W,0,1746
661,813,0.15,W,0,1717
662,814,0.15,W,0,1891
663,815,0.15,W,0,1658
664,816,0.15,W,0,1746
665,817,0.15,W,0,2586
666,818,0.15,W,0,2600
667,819,0.15,W,0,2789
668,820,0.15,W,0,2804
669,821,0.15,W,0,1832
670,822,0.15,W,0,1775
671,823,0.15,W,0,1818
672,824,0.15,W,0,1788
673,825,0.15,W,0,1717
674,826,0.15,W,0,1891
675,827,0.15,W,0,2572
676,828,0.15,W,0,2586
677,829,0.15,W,0,2804
678,830,0.15,W,0,2817
679,831,0.15,W,0,2010
680,832,0.15,W,0,2039
681,833,0.15,W,0,2010
682,834,0.15,W,0,2039
683,835,0.15,W,0,2127
684,836,0.15,W,0,2180
685,837,0.15,W,0,2172
686,838,0.15,W,0,2142
687,839,0.15,W,0,2239
688,840,0.15,W,0,1543
689,841,0.15,W,0,1514
690,842,0.15,W,0,2268
691,843,0.15,W,0,2327
692,844,0.15,W,0,1628
693,845,0.15,W,0,2405
694,846,0.15,W,0,2651
695,847,0.15,W,0,2963
696,848,0.15,W,0,2434
697,849,0.15,W,0,2950
698,850,0.15,W,0,2963
699,851,0.15,W,0,2434
700,852,0.15,W,0,2447
701,853,0.15,W,0,2558
702,854,0.15,W,0,2572
703,855,0.15,W,0,2817
704,856,0.15,W,0,2831
705,857,0.15,W,0,2545
706,858,0.15,W,0,2558
707,859,0.15,W,0,2831
708,860,0.15,W,0,2845
709,861,0.15,W,0,2760
710,862,0.15,W,0,2622
711,863,0.15,W,0,2362
712,864,0.15,W,0,2376
713,865,0.15,W,0,1572
714,866,0.15,W,0,1585
715,867,0.15,W,0,2348
716,868,0.15,W,0,2362
717,869,0.15,W,0,1585
718,870,0.15,W,0,1599
719,871,0.15,W,0,2405
720,872,0.15,W,0,2651
721,873,0.15,W,0,3060
722,874,0.15,W,0,2680
723,875,0.15,W,0,3033
724,876,0.15,W,0,3047
725,877,0.15,W,0,2693
726,878,0.15,W,0,2707
727,879,0.15,W,0,2760
728,880,0.15,W,0,2622
729,881,0.15,W,0,2477
730,882,0.15,W,0,2492
731,883,0.15,W,0,2905
732,884,0.15,W,0,2912
733,885,0.15,W,0,2867
734,886,0.15,W,0,2882
735,887,0.15,W,0,2515
736,888,0.15,W,0,2522
737,889,0.15,W,0,2845
738,890,0.15,W,0,2860
739,891,0.15,W,0,2537
740,892,0.15,W,0,2545
741,893,0.15,W,0,2522
742,894,0.15,W,0,2537
743,895,0.15,W,0,2860
744,896,0.15,W,0,2867
745,897,0.15,W,0,2127
746,898,0.15,W,0,2142
747,899,0.15,W,0,2172
748,900,0.15,W,0,2180
749,901,0.15,W,0,2789
750,902,0.15,W,0,2600
751,903,0.15,W,0,2722
752,904,0.15,W,0,2737
753,905,0.15,W,0,3018
754,906,0.15,W,0,3026
755,907,0.15,W,0,3018
756,908,0.15,W,0,2737
757,909,0.15,W,0,2882
758,910,0.15,W,0,2897
759,911,0.15,W,0,2507
760,912,0.15,W,0,2515
761,913,0.15,W,0,2447
762,914,0.15,W,0,2462
763,915,0.15,W,0,2942
764,916,0.15,W,0,2950
765,917,0.15,W,0,2927
766,918,0.15,W,0,2942
767,919,0.15,W,0,2462
768,920,0.15,W,0,2470
769,921,0.15,W,0,2912
770,922,0.15,W,0,2927
771,923,0.15,W,0,2470
772,924,0.15,W,0,2477
773,925,0.15,W,0,2492
774,926,0.15,W,0,2507
775,927,0.15,W,0,2897
776,928,0.15,W,0,2905
777,929,0.15,W,0,1599
778,930,0.15,W,0,1614
779,931,0.15,W,0,2341
780,932,0.15,W,0,2348
781,933,0.15,W,0,2707
782,934,0.15,W,0,2722
783,935,0.15,W,0,3026
784,936,0.15,W,0,3033
785,937,0.15,W,0,3729
786,938,0.15,W,0,3782
787,939,0.15,W,0,4085
788,940,0.15,W,0,4099
789,941,0.15,W,0,3811
790,942,0.15,W,0,3824
791,943,0.15,W,0,3744
792,944,0.15,W,0,3774
793,945,0.15,W,0,4843
794,946,0.15,W,0,4856
795,947,0.15,W,0,4625
796,948,0.15,W,0,4638
797,949,0.15,W,0,4099
798,950,0.15,W,0,3811
799,951,0.15,W,0,4050
800,952,0.15,W,0,4064
801,953,0.15,W,0,3853
802,954,0.15,W,0,3867
803,955,0.15,W,0,4670
804,956,0.15,W,0,4683
805,957,0.15,W,0,5056
806,958,0.15,W,0,5069
807,959,0.15,W,0,4265
808,960,0.15,W,0,3897
809,961,0.15,W,0,4294
810,962,0.15,W,0,4308
811,963,0.15,W,0,4408
812,964,0.15,W,0,4423
813,965,0.15,W,0,4886
814,966,0.15,W,0,4900
815,967,0.15,W,0,4945
816,968,0.15,W,0,4959
817,969,0.15,W,0,4071
818,970,0.15,W,0,4085
819,971,0.15,W,0,3824
820,972,0.15,W,0,3838
821,973,0.15,W,0,4763
822,974,0.15,W,0,4777
823,975,0.15,W,0,4567
824,976,0.15,W,0,4581
825,977,0.15,W,0,4683
826,978,0.15,W,0,4697
827,979,0.15,W,0,5042
828,980,0.15,W,0,5056
829,981,0.15,W,0,4791
830,982,0.15,W,0,4804
831,983,0.15,W,0,4540
832,984,0.15,W,0,4553
833,985,0.15,W,0,4251
834,986,0.15,W,0,4265
835,987,0.15,W,0,3897
836,988,0.15,W,0,3910
837,989,0.15,W,0,4697
838,990,0.15,W,0,4711
839,991,0.15,W,0,5028
840,992,0.15,W,0,5042
841,993,0.15,W,0,4238
842,994,0.15,W,0,4251
843,995,0.15,W,0,3910
844,996,0.15,W,0,3924
845,997,0.15,W,0,4011
846,998,0.15,W,0,5109
847,999,0.15,W,0,4750
848,1000,0.15,W,0,4763
849,1001,0.15,W,0,4581
850,1002,0.15,W,0,4595
851,1003,0.15,W,0,4050
852,1004,0.15,W,0,3867
853,1005,0.15,W,0,4511
854,1006,0.15,W,0,4128
855,1007,0.15,W,0,4482
856,1008,0.15,W,0,4157
857,1009,0.15,W,0,3953
858,1010,0.15,W,0,4216
859,1011,0.15,W,0,4294
860,1012,0.15,W,0,4423
861,1013,0.15,W,0,4343
862,1014,0.15,W,0,4373
863,1015,0.15,W,0,4482
864,1016,0.15,W,0,4157
865,1017,0.15,W,0,3939
866,1018,0.15,W,0,3953
867,1019,0.15,W,0,4216
868,1020,0.15,W,0,4230
869,1021,0.15,W,0,4511
870,1022,0.15,W,0,4128
871,1023,0.15,W,0,4329
872,1024,0.15,W,0,4343
873,1025,0.15,W,0,4373
874,1026,0.15,W,0,4387
875,1027,0.15,W,0,4777
876,1028,0.15,W,0,4791
877,1029,0.15,W,0,4553
878,1030,0.15,W,0,4567
879,1031,0.15,W,0,4804
880,1032,0.15,W,0,4540
881,1033,0.15,W,0,4856
882,1034,0.15,W,0,4625
883,1035,0.15,W,0,5069
884,1036,0.15,W,0,4670
885,1037,0.15,W,0,4011
886,1038,0.15,W,0,4027
887,1039,0.15,W,0,5101
888,1040,0.15,W,0,5109
889,1041,0.15,W,0,4595
890,1042,0.15,W,0,4750
891,1043,0.15,W,0,4930
892,1044,0.15,W,0,4945
893,1045,0.15,W,0,4900
894,1046,0.15,W,0,4908
895,1047,0.15,W,0,4959
896,1048,0.15,W,0,4974
897,1049,0.15,W,0,4879
898,1050,0.15,W,0,4886
899,1051,0.15,W,0,4835
900,1052,0.15,W,0,4653
901,1053,0.15,W,0,3838
902,1054,0.15,W,0,3853
903,1055,0.15,W,0,4064
904,1056,0.15,W,0,4071
905,1057,0.15,W,0,4638
906,1058,0.15,W,0,4653
907,1059,0.15,W,0,4835
908,1060,0.15,W,0,4843
909,1061,0.15,W,0,5013
910,1062,0.15,W,0,5028
911,1063,0.15,W,0,4711
912,1064,0.15,W,0,4718
913,1065,0.15,W,0,4974
914,1066,0.15,W,0,4879
915,1067,0.15,W,0,3729
916,1068,0.15,W,0,3744
917,1069,0.15,W,0,3774
918,1070,0.15,W,0,3782
919,1071,0.15,W,0,4718
920,1072,0.15,W,0,4733
921,1073,0.15,W,0,5006
922,1074,0.15,W,0,5013
923,1075,0.15,W,0,4394
924,1076,0.15,W,0,4408
925,1077,0.15,W,0,4308
