DID,Dist,PID,Dir,Apara,r,slope,cant,LW,RW
117,0,117,-6.1427045773587,0,0,0,0,0.1,0.1
118,1,118,-6.1427045773587,0,0,0,0,0.1,0.1
119,2,119,-6.07015314560812,0,0,0,0,0.1,0.1
120,3,120,-5.92918776914445,0,0,0,0,0.1,0.1
121,4,121,-5.92918776914445,0,0,0,0,0.1,0.1
122,5,122,-5.63486266459989,0,0,0,0,0.1,0.1
123,6,123,-5.52808162362368,0,0,0,0,0.1,0.1
124,7,124,-5.52808109099146,0,0,0,0,0.1,0.1
125,8,125,-5.35824917906382,0,0,0,0,0.1,0.1
126,9,126,-5.25724932813716,0,0,0,0,0.1,0.1
127,10,127,-5.25724932813716,0,0,0,0,0.1,0.1
128,11,128,-5.00722537535069,0,0,0,0,0.1,0.1
129,12,129,-4.80086767672333,0,0,0,0,0.1,0.1
130,13,130,-4.80086767672333,0,0,0,0,0.1,0.1
131,14,131,-4.8008666114589,0,0,0,0,0.1,0.1
132,15,132,-4.96847318599691,0,0,0,0,0.1,0.1
133,0,133,-1.39612264271697,0,0,0,0,0.1,0.1
134,1,134,-1.39612264271697,0,0,0,0,0.1,0.1
135,2,135,-1.35167195446485,0,0,0,0,0.1,0.1
136,3,136,-1.21417481266192,0,0,0,0,0.1,0.1
137,4,137,-1.21417521213608,0,0,0,0,0.1,0.1
138,5,138,-1.05589249766027,0,0,0,0,0.1,0.1
139,6,139,-0.758007146240018,0,0,0,0,0.1,0.1
140,7,140,-0.758007745451259,0,0,0,0,0.1,0.1
141,8,141,-0.567199711676203,0,0,0,0,0.1,0.1
142,9,142,-0.441592086020268,0,0,0,0,0.1,0.1
143,10,143,-0.441594882339391,0,0,0,0,0.1,0.1
144,11,144,-0.373627716185219,0,0,0,0,0.1,0.1
145,12,145,-0.255549396149588,0,0,0,0,0.1,0.1
146,13,146,-0.255551842928821,0,0,0,0,0.1,0.1
147,14,147,-0.255549878847532,0,0,0,0,0.1,0.1
148,15,148,-4.64621897868483,0,0,0,0,0.1,0.1
149,0,149,-1.90012174721062,0,0,0,0,0.1,0.1
150,1,150,-1.90012174721062,0,0,0,0,0.1,0.1
151,2,151,-2.23199436019918,0,0,0,0,0.1,0.1
152,3,152,-2.32443867303218,0,0,0,0,0.1,0.1
153,4,153,-2.51743475994189,0,0,0,0,0.1,0.1
154,5,154,-2.7994411466436,0,0,0,0,0.1,0.1
155,6,155,-2.7994411466436,0,0,0,0,0.1,0.1
156,7,156,-4.7375520875616,0,0,0,0,0.1,0.1
157,0,157,-1.57079631462693,0,0,0,0,0.1,0.1
158,1,158,-1.57079631462693,0,0,0,0,0.1,0.1
159,2,159,-1.57079631462693,0,0,0,0,0.1,0.1
160,3,160,-1.57079631462693,0,0,0,0,0.1,0.1
161,4,161,-1.57079631462693,0,0,0,0,0.1,0.1
162,5,162,-1.57079631462693,0,0,0,0,0.1,0.1
163,6,163,-1.57079631462693,0,0,0,0,0.1,0.1
164,7,164,-1.57079631462693,0,0,0,0,0.1,0.1
165,8,165,-1.57079631462693,0,0,0,0,0.1,0.1
166,9,166,-1.57079631462693,0,0,0,0,0.1,0.1
167,10,167,-1.57079631462693,0,0,0,0,0.1,0.1
168,11,168,-1.57079631462693,0,0,0,0,0.1,0.1
169,12,169,-1.57079631462693,0,0,0,0,0.1,0.1
170,13,170,-1.57079631462693,0,0,0,0,0.1,0.1
171,14,171,-5.79443554745581,0,0,0,0,0.1,0.1
172,0,172,-3.14159262925386,0,0,0,0,0.1,0.1
173,1,173,-3.14159262925386,0,0,0,0,0.1,0.1
174,2,174,-3.14159262925386,0,0,0,0,0.1,0.1
175,3,175,-3.14159262925386,0,0,0,0,0.1,0.1
176,4,176,-3.14159262925386,0,0,0,0,0.1,0.1
177,5,177,-3.14159262925386,0,0,0,0,0.1,0.1
178,6,178,-3.14159262925386,0,0,0,0,0.1,0.1
179,7,179,-3.14159262925386,0,0,0,0,0.1,0.1
180,8,180,-3.14159262925386,0,0,0,0,0.1,0.1
181,9,181,-3.14159262925386,0,0,0,0,0.1,0.1
182,10,182,-3.14159262925386,0,0,0,0,0.1,0.1
183,11,183,-3.14159262925386,0,0,0,0,0.1,0.1
184,12,184,-3.14159262925386,0,0,0,0,0.1,0.1
185,13,185,-3.14159262925386,0,0,0,0,0.1,0.1
186,14,186,-5.17625248000314,0,0,0,0,0.1,0.1
187,0,187,0,0,0,0,0,0.1,0.1
188,1,188,0,0,0,0,0,0.1,0.1
189,2,189,0,0,0,0,0,0.1,0.1
190,3,190,0,0,0,0,0,0.1,0.1
191,4,191,0,0,0,0,0,0.1,0.1
192,5,192,0,0,0,0,0,0.1,0.1
193,6,193,0,0,0,0,0,0.1,0.1
194,7,194,0,0,0,0,0,0.1,0.1
195,8,195,0,0,0,0,0,0.1,0.1
196,9,196,0,0,0,0,0,0.1,0.1
197,10,197,0,0,0,0,0,0.1,0.1
198,11,198,0,0,0,0,0,0.1,0.1
199,12,199,0,0,0,0,0,0.1,0.1
200,13,200,0,0,0,0,0,0.1,0.1
201,14,201,-4.13448139391363,0,0,0,0,0.1,0.1
202,0,202,-4.7123889438808,0,0,0,0,0.1,0.1
203,1,203,-4.7123889438808,0,0,0,0,0.1,0.1
204,2,204,-4.7123889438808,0,0,0,0,0.1,0.1
205,3,205,-4.7123889438808,0,0,0,0,0.1,0.1
206,4,206,-4.7123889438808,0,0,0,0,0.1,0.1
207,5,207,-4.7123889438808,0,0,0,0,0.1,0.1
208,6,208,-4.7123889438808,0,0,0,0,0.1,0.1
209,7,209,-4.7123889438808,0,0,0,0,0.1,0.1
210,8,210,-4.7123889438808,0,0,0,0,0.1,0.1
211,9,211,-4.7123889438808,0,0,0,0,0.1,0.1
212,10,212,-4.7123889438808,0,0,0,0,0.1,0.1
213,11,213,-4.7123889438808,0,0,0,0,0.1,0.1
214,12,214,-4.7123889438808,0,0,0,0,0.1,0.1
215,13,215,-4.7123889438808,0,0,0,0,0.1,0.1
216,14,216,-1.48252890361526,0,0,0,0,0.1,0.1
217,0,217,-3.45030918990162,0,0,0,0,0.1,0.1
218,1,218,-3.45668852592738,0,0,0,0,0.1,0.1
219,2,219,-3.94741403617672,0,0,0,0,0.1,0.1
220,3,220,-3.94741829723444,0,0,0,0,0.1,0.1
221,4,221,-4.2021352724575,0,0,0,0,0.1,0.1
222,5,222,-4.41006104032255,0,0,0,0,0.1,0.1
223,6,223,-4.41006849717354,0,0,0,0,0.1,0.1
224,7,224,-2.4358102047438,0,0,0,0,0.1,0.1
225,0,225,-2.95680254054744,0,0,0,0,0.1,0.1
226,1,226,-2.95679748054141,0,0,0,0,0.1,0.1
227,2,227,-2.93200638046201,0,0,0,0,0.1,0.1
228,3,228,-2.8056684161723,0,0,0,0,0.1,0.1
229,4,229,-2.80566335616626,0,0,0,0,0.1,0.1
230,5,230,-2.75125683973016,0,0,0,0,0.1,0.1
231,6,231,-2.30514220687127,0,0,0,0,0.1,0.1
232,7,232,-2.30514220687127,0,0,0,0,0.1,0.1
233,8,233,-2.24033072013683,0,0,0,0,0.1,0.1
234,9,234,-2.00388595932736,0,0,0,0,0.1,0.1
235,10,235,-2.00388595932736,0,0,0,0,0.1,0.1
236,11,236,-1.95300000866702,0,0,0,0,0.1,0.1
237,12,237,-1.67906606264097,0,0,0,0,0.1,0.1
238,13,238,-1.67906606264097,0,0,0,0,0.1,0.1
239,14,239,-1.6790691252762,0,0,0,0,0.1,0.1
240,15,240,-6.27289799992866,0,0,0,0,0.1,0.1
241,0,241,-4.62190378548854,0,0,0,0,0.1,0.1
242,1,242,-4.6218984591664,0,0,0,0,0.1,0.1
243,2,243,-4.58700945125997,0,0,0,0,0.1,0.1
244,3,244,-4.28342906305076,0,0,0,0,0.1,0.1
245,4,245,-4.28342906305076,0,0,0,0,0.1,0.1
246,5,246,-4.20703069513536,0,0,0,0,0.1,0.1
247,6,247,-3.89996928909227,0,0,0,0,0.1,0.1
248,7,248,-3.89996928909227,0,0,0,0,0.1,0.1
249,8,249,-3.89996928909227,0,0,0,0,0.1,0.1
250,9,250,-3.57985652959613,0,0,0,0,0.1,0.1
251,10,251,-3.57602956713933,0,0,0,0,0.1,0.1
252,11,252,-3.52003154564812,0,0,0,0,0.1,0.1
253,12,253,-3.2391865634888,0,0,0,0,0.1,0.1
254,13,254,-3.23918123716666,0,0,0,0,0.1,0.1
255,14,255,-3.23918523190827,0,0,0,0,0.1,0.1
256,15,256,-4.65930681744453,0,0,0,0,0.1,0.1
257,0,257,-5.03818409015082,0,0,0,0,0.1,0.1
258,1,258,-5.03818409015082,0,0,0,0,0.1,0.1
259,2,259,-5.4704779823237,0,0,0,0,0.1,0.1
260,3,260,-5.50578990020796,0,0,0,0,0.1,0.1
261,4,261,-5.7737550364871,0,0,0,0,0.1,0.1
262,5,262,-5.97398373622923,0,0,0,0,0.1,0.1
263,6,263,-5.97397308358495,0,0,0,0,0.1,0.1
264,7,264,-4.59866184620324,0,0,0,0,0.1,0.1
265,0,265,-0.224019699616163,0,0,0,0,0.1,0.1
266,1,266,-0.224024992648788,0,0,0,0,0.1,0.1
267,2,267,-0.692876679388483,0,0,0,0,0.1,0.1
268,3,268,-0.776049796169431,0,0,0,0,0.1,0.1
269,4,269,-1.20289299658147,0,0,0,0,0.1,0.1
270,5,270,-1.28657431107349,0,0,0,0,0.1,0.1
271,6,271,-1.28657670791846,0,0,0,0,0.1,0.1
272,7,272,-5.72990076315648,0,0,0,0,0.1,0.1
273,0,273,-6.1427045773587,0,0,0,0,0.1,0.1
274,1,274,-6.1427045773587,0,0,0,0,0.1,0.1
275,2,275,-6.07015314560812,0,0,0,0,0.1,0.1
276,3,276,-5.92918776914445,0,0,0,0,0.1,0.1
277,4,277,-5.92918830177666,0,0,0,0,0.1,0.1
278,5,278,-5.63486159933547,0,0,0,0,0.1,0.1
279,6,279,-5.52808109099146,0,0,0,0,0.1,0.1
280,7,280,-5.52808109099146,0,0,0,0,0.1,0.1
281,8,281,-5.35825077696046,0,0,0,0,0.1,0.1
282,9,282,-5.25724719760831,0,0,0,0,0.1,0.1
283,10,283,-5.25725145866602,0,0,0,0,0.1,0.1
284,11,284,-5.00722164692519,0,0,0,0,0.1,0.1
285,12,285,-4.80087140514883,0,0,0,0,0.1,0.1
286,13,286,-4.80086554619447,0,0,0,0,0.1,0.1
287,14,287,-4.80087087251661,0,0,0,0,0.1,0.1
288,15,288,-4.96848650180226,0,0,0,0,0.1,0.1
289,0,289,-1.39612184376865,0,0,0,0,0.1,0.1
290,1,290,-1.39612184376865,0,0,0,0,0.1,0.1
291,2,291,-1.35167301972928,0,0,0,0,0.1,0.1
292,3,292,-1.21417720950689,0,0,0,0,0.1,0.1
293,4,293,-1.21417228265891,0,0,0,0,0.1,0.1
294,5,294,-1.05589809029851,0,0,0,0,0.1,0.1
295,6,295,-0.758003950446735,0,0,0,0,0.1,0.1
296,7,296,-0.75801160703481,0,0,0,0,0.1,0.1
297,8,297,-0.567201242993818,0,0,0,0,0.1,0.1
298,9,298,-0.441591553388054,0,0,0,0,0.1,0.1
299,10,299,-0.441591553388054,0,0,0,0,0.1,0.1
300,11,300,-0.373630812109962,0,0,0,0,0.1,0.1
301,12,301,-0.255549912137045,0,0,0,0,0.1,0.1
302,13,302,-0.255549912137045,0,0,0,0,0.1,0.1
303,14,303,-0.25555169312601,0,0,0,0,0.1,0.1
304,15,304,-4.64624028397338,0,0,0,0,0.1,0.1
305,0,305,-1.90012241300089,0,0,0,0,0.1,0.1
306,1,306,-1.90012241300089,0,0,0,0,0.1,0.1
307,2,307,-2.23199582493777,0,0,0,0,0.1,0.1
308,3,308,-2.32444133619325,0,0,0,0,0.1,0.1
309,4,309,-2.51743449362579,0,0,0,0,0.1,0.1
310,5,310,-2.79944407612078,0,0,0,0,0.1,0.1
311,6,311,-2.79944194559192,0,0,0,0,0.1,0.1
312,7,312,-4.73755794651595,0,0,0,0,0.1,0.1
313,0,313,-1.57079631462693,0,0,0,0,0.1,0.1
314,1,314,-1.57079631462693,0,0,0,0,0.1,0.1
315,2,315,-1.57079631462693,0,0,0,0,0.1,0.1
316,3,316,-1.57079631462693,0,0,0,0,0.1,0.1
317,4,317,-1.57079631462693,0,0,0,0,0.1,0.1
318,5,318,-1.57079631462693,0,0,0,0,0.1,0.1
319,6,319,-1.57079631462693,0,0,0,0,0.1,0.1
320,7,320,-1.57079631462693,0,0,0,0,0.1,0.1
321,8,321,-1.57079631462693,0,0,0,0,0.1,0.1
322,9,322,-1.57079631462693,0,0,0,0,0.1,0.1
323,10,323,-1.57079631462693,0,0,0,0,0.1,0.1
324,11,324,-1.57079631462693,0,0,0,0,0.1,0.1
325,12,325,-1.57079631462693,0,0,0,0,0.1,0.1
326,13,326,-1.57079631462693,0,0,0,0,0.1,0.1
327,14,327,-5.79442809060481,0,0,0,0,0.1,0.1
328,0,328,-3.14159262925386,0,0,0,0,0.1,0.1
329,1,329,-3.14159262925386,0,0,0,0,0.1,0.1
330,2,330,-3.14159262925386,0,0,0,0,0.1,0.1
331,3,331,-3.14159262925386,0,0,0,0,0.1,0.1
332,4,332,-3.14159262925386,0,0,0,0,0.1,0.1
333,5,333,-3.14159262925386,0,0,0,0,0.1,0.1
334,6,334,-3.14159262925386,0,0,0,0,0.1,0.1
335,7,335,-3.14159262925386,0,0,0,0,0.1,0.1
336,8,336,-3.14159262925386,0,0,0,0,0.1,0.1
337,9,337,-3.14159262925386,0,0,0,0,0.1,0.1
338,10,338,-3.14159262925386,0,0,0,0,0.1,0.1
339,11,339,-3.14159262925386,0,0,0,0,0.1,0.1
340,12,340,-3.14159262925386,0,0,0,0,0.1,0.1
341,13,341,-3.14159262925386,0,0,0,0,0.1,0.1
342,14,342,-5.17607937453363,0,0,0,0,0.1,0.1
343,0,343,0,0,0,0,0,0.1,0.1
344,1,344,0,0,0,0,0,0.1,0.1
345,2,345,0,0,0,0,0,0.1,0.1
346,3,346,0,0,0,0,0,0.1,0.1
347,4,347,0,0,0,0,0,0.1,0.1
348,5,348,0,0,0,0,0,0.1,0.1
349,6,349,0,0,0,0,0,0.1,0.1
350,7,350,0,0,0,0,0,0.1,0.1
351,8,351,0,0,0,0,0,0.1,0.1
352,9,352,0,0,0,0,0,0.1,0.1
353,10,353,0,0,0,0,0,0.1,0.1
354,11,354,0,0,0,0,0,0.1,0.1
355,12,355,0,0,0,0,0,0.1,0.1
356,13,356,0,0,0,0,0,0.1,0.1
357,14,357,-4.13454850557258,0,0,0,0,0.1,0.1
358,0,358,-4.7123889438808,0,0,0,0,0.1,0.1
359,1,359,-4.7123889438808,0,0,0,0,0.1,0.1
360,2,360,-4.7123889438808,0,0,0,0,0.1,0.1
361,3,361,-4.7123889438808,0,0,0,0,0.1,0.1
362,4,362,-4.7123889438808,0,0,0,0,0.1,0.1
363,5,363,-4.7123889438808,0,0,0,0,0.1,0.1
364,6,364,-4.7123889438808,0,0,0,0,0.1,0.1
365,7,365,-4.7123889438808,0,0,0,0,0.1,0.1
366,8,366,-4.7123889438808,0,0,0,0,0.1,0.1
367,9,367,-4.7123889438808,0,0,0,0,0.1,0.1
368,10,368,-4.7123889438808,0,0,0,0,0.1,0.1
369,11,369,-4.7123889438808,0,0,0,0,0.1,0.1
370,12,370,-4.7123889438808,0,0,0,0,0.1,0.1
371,13,371,-4.7123889438808,0,0,0,0,0.1,0.1
372,14,372,-1.48246631933013,0,0,0,0,0.1,0.1
373,0,373,-3.45030918990162,0,0,0,0,0.1,0.1
374,1,374,-3.45668772697906,0,0,0,0,0.1,0.1
375,2,375,-3.94741403617672,0,0,0,0,0.1,0.1
376,3,376,-3.94741403617672,0,0,0,0,0.1,0.1
377,4,377,-4.20211529874948,0,0,0,0,0.1,0.1
378,5,378,-4.4100668992769,0,0,0,0,0.1,0.1
379,6,379,-4.41006796454133,0,0,0,0,0.1,0.1
380,7,380,-2.43588264272489,0,0,0,0,0.1,0.1
381,0,381,-2.95679641527698,0,0,0,0,0.1,0.1
382,1,382,-2.95680174159912,0,0,0,0,0.1,0.1
383,2,383,-2.93201277204858,0,0,0,0,0.1,0.1
384,3,384,-2.80566335616626,0,0,0,0,0.1,0.1
385,4,385,-2.80566335616626,0,0,0,0,0.1,0.1
386,5,386,-2.75125177972413,0,0,0,0,0.1,0.1
387,6,387,-2.30514220687127,0,0,0,0,0.1,0.1
388,7,388,-2.30514593529676,0,0,0,0,0.1,0.1
389,8,389,-2.24033072013683,0,0,0,0,0.1,0.1
390,9,390,-2.00388595932736,0,0,0,0,0.1,0.1
391,10,391,-2.00388595932736,0,0,0,0,0.1,0.1
392,11,392,-1.95299215234186,0,0,0,0,0.1,0.1
393,12,393,-1.67906872580204,0,0,0,0,0.1,0.1
394,13,394,-1.67906313316379,0,0,0,0,0.1,0.1
395,14,395,-1.6790691252762,0,0,0,0,0.1,0.1
396,15,396,-6.27293315365478,0,0,0,0,0.1,0.1
397,0,397,-4.6218984591664,0,0,0,0,0.1,0.1
398,1,398,-4.62190378548854,0,0,0,0,0.1,0.1
399,2,399,-4.58700945125997,0,0,0,0,0.1,0.1
400,3,400,-4.28342906305076,0,0,0,0,0.1,0.1
401,4,401,-4.28342906305076,0,0,0,0,0.1,0.1
402,5,402,-4.20703069513536,0,0,0,0,0.1,0.1
403,6,403,-3.89996928909227,0,0,0,0,0.1,0.1
404,7,404,-3.89996928909227,0,0,0,0,0.1,0.1
405,8,405,-3.89996928909227,0,0,0,0,0.1,0.1
406,9,406,-3.57985652959613,0,0,0,0,0.1,0.1
407,10,407,-3.57602956713933,0,0,0,0,0.1,0.1
408,11,408,-3.52003154564812,0,0,0,0,0.1,0.1
409,12,409,-3.23918709612101,0,0,0,0,0.1,0.1
410,13,410,-3.23918416664384,0,0,0,0,0.1,0.1
411,14,411,-3.23918070453445,0,0,0,0,0.1,0.1
412,15,412,-4.65924609737215,0,0,0,0,0.1,0.1
413,0,413,-5.0381792964609,0,0,0,0,0.1,0.1
414,1,414,-5.0381792964609,0,0,0,0,0.1,0.1
415,2,415,-5.47048597180691,0,0,0,0,0.1,0.1
416,3,416,-5.50579735705895,0,0,0,0,0.1,0.1
417,4,417,-5.77374757963611,0,0,0,0,0.1,0.1
418,5,418,-5.97398213833259,0,0,0,0,0.1,0.1
419,6,419,-5.97399279097687,0,0,0,0,0.1,0.1
420,7,420,-4.598698597826,0,0,0,0,0.1,0.1
421,0,421,-0.224024992648788,0,0,0,0,0.1,0.1
422,1,422,-0.224024992648788,0,0,0,0,0.1,0.1
423,2,423,-0.692876679388483,0,0,0,0,0.1,0.1
424,3,424,-0.776049796169431,0,0,0,0,0.1,0.1
425,4,425,-1.20288846920765,0,0,0,0,0.1,0.1
426,5,426,-1.28657684107651,0,0,0,0,0.1,0.1
427,6,427,-1.28657284633491,0,0,0,0,0.1,0.1
428,7,428,-5.72989117577663,0,0,0,0,0.1,0.1
429,0,429,-6.14270510999091,0,0,0,0,0.1,0.1
430,1,430,-6.14270404472649,0,0,0,0,0.1,0.1
431,2,431,-6.07015314560812,0,0,0,0,0.1,0.1
432,3,432,-5.92918776914445,0,0,0,0,0.1,0.1
433,4,433,-5.92918776914445,0,0,0,0,0.1,0.1
434,5,434,-5.63486159933547,0,0,0,0,0.1,0.1
435,6,435,-5.52808109099146,0,0,0,0,0.1,0.1
436,7,436,-5.52808109099146,0,0,0,0,0.1,0.1
437,8,437,-5.35825077696046,0,0,0,0,0.1,0.1
438,9,438,-5.25724719760831,0,0,0,0,0.1,0.1
439,10,439,-5.25724559971167,0,0,0,0,0.1,0.1
440,11,440,-5.00722164692519,0,0,0,0,0.1,0.1
441,12,441,-4.80087140514883,0,0,0,0,0.1,0.1
442,13,442,-4.80087140514883,0,0,0,0,0.1,0.1
443,14,443,-4.80087140514883,0,0,0,0,0.1,0.1
444,15,444,-4.96846253335264,0,0,0,0,0.1,0.1
445,0,445,-1.39612264271697,0,0,0,0,0.1,0.1
446,1,446,-1.39612264271697,0,0,0,0,0.1,0.1
447,2,447,-1.35167301972928,0,0,0,0,0.1,0.1
448,3,448,-1.21417228265891,0,0,0,0,0.1,0.1
449,4,449,-1.21417720950689,0,0,0,0,0.1,0.1
450,5,450,-1.05589056686849,0,0,0,0,0.1,0.1
451,6,451,-0.758007812030286,0,0,0,0,0.1,0.1
452,7,452,-0.75801160703481,0,0,0,0,0.1,0.1
453,8,453,-0.56719671562,0,0,0,0,0.1,0.1
454,9,454,-0.441593850364477,0,0,0,0,0.1,0.1
455,10,455,-0.441596480236033,0,0,0,0,0.1,0.1
456,11,456,-0.373630812109962,0,0,0,0,0.1,0.1
457,12,457,-0.255549912137045,0,0,0,0,0.1,0.1
458,13,458,-0.255549912137045,0,0,0,0,0.1,0.1
459,14,459,-0.25555169312601,0,0,0,0,0.1,0.1
